Image,Class,Density,Thickness,Telea_PSNR,Telea_SSIM,Telea_Time,PDE_PSNR,PDE_SSIM,PDE_Time,Patch_PSNR,Patch_SSIM,Patch_Time,LaMa_PSNR,LaMa_SSIM,LaMa_Time,Proposed_PSNR,Proposed_SSIM,Proposed_Time,Ablation_NoEdges_PSNR,Ablation_NoEdges_SSIM,Ablation_NoEdges_Time,Ablation_NoTensor_PSNR,Ablation_NoTensor_SSIM,Ablation_NoTensor_Time
kodim06.png,High-Texture/Detail,0.03,4,37.23518470484518,0.9860658690955707,0.010904788970947266,37.4725235396731,0.986760952423507,0.009658575057983398,33.660144440344325,0.978988579212273,1.008147954940796,37.814126551975924,0.9822450833372692,2.5183870792388916,37.24869054644416,0.9863116898108005,0.36910295486450195,37.08373874737001,0.9859947741530672,0.3435392379760742,37.172544023033055,0.9861495122412478,0.2695906162261963
kodim06.png,High-Texture/Detail,0.05,2,35.60699488398535,0.980353838578304,0.018369436264038086,35.9405622037265,0.9821165163975993,0.0149078369140625,31.82266271440353,0.9640173215535132,1.721815586090088,35.68688663219441,0.9771560712554651,2.538209915161133,35.329916329492626,0.9794525245932685,0.556049108505249,35.259551831320394,0.9791331206644008,0.5234606266021729,35.3312857452648,0.9792003844104927,0.4375319480895996
kodim06.png,High-Texture/Detail,0.05,4,34.86545838395512,0.9765829807756421,0.01753973960876465,34.965245015781086,0.9774336426548654,0.015048503875732422,31.199062674598537,0.9613418177133219,1.7071082592010498,35.06201838362423,0.9757947518724915,2.4416654109954834,34.61753346687553,0.9756332247245266,0.5821278095245361,34.55331672762068,0.9752936019478317,0.5372560024261475,34.65826101287658,0.9756702133312279,0.45513916015625
kodim07.png,High-Texture/Detail,0.01,2,42.143776417520435,0.997067788179867,0.006901979446411133,43.60217829640319,0.9981289128715808,0.004838228225708008,37.007068843455414,0.9922904096024707,0.43552517890930176,46.444225947220346,0.9976645689329372,2.484095573425293,41.666473526870945,0.9965231075713401,0.1806795597076416,41.55978849336766,0.9964508421874475,0.13985919952392578,41.431512248197315,0.9965229388266305,0.1175379753112793
kodim07.png,High-Texture/Detail,0.01,4,43.83179491703599,0.9971313676922305,0.005054950714111328,45.0350757181731,0.9977468052695992,0.004035234451293945,39.16853267524068,0.9935230482596203,0.35939764976501465,46.527310849013844,0.9977683136182947,2.5670487880706787,43.51735829461931,0.9968937271827355,0.16995978355407715,43.15990667124106,0.9966654577532389,0.11983895301818848,43.500898077358585,0.9969299171951524,0.1038365364074707
kodim07.png,High-Texture/Detail,0.03,2,39.84686094174587,0.9929501015852594,0.011737585067749023,40.64226994212358,0.9946277112959655,0.009928464889526367,34.30608353949261,0.9816230204041289,1.0892744064331055,41.87019816029608,0.9932730914740269,2.613081455230713,39.31502007262755,0.9922129620110182,0.393096923828125,39.10050755656339,0.9918488448173748,0.3651726245880127,39.29644363058381,0.9923696011419362,0.2929525375366211
kodim07.png,High-Texture/Detail,0.03,4,37.80108356309749,0.9899915265280508,0.025371789932250977,38.15193037027993,0.9912527278461302,0.02938103675842285,33.30407628570465,0.9791736061548999,3.1449358463287354,39.40167660394557,0.9917665655799959,2.4945852756500244,37.60761288485312,0.9895291459836494,0.35569119453430176,37.35672025003291,0.9889828392742172,0.31707262992858887,37.53357787515498,0.9895614033253693,0.26747822761535645
kodim07.png,High-Texture/Detail,0.05,2,37.77458606469213,0.988195204062594,0.02203512191772461,38.92588917820228,0.9915363647067084,0.017650365829467773,31.876496589469376,0.9691892408907302,1.8300094604492188,40.05985115300123,0.9870683914621995,2.4845330715179443,36.95719615328426,0.9859114510794472,0.6031594276428223,36.865316195813186,0.9856596027459795,0.5619442462921143,37.03566718393055,0.9865367619136597,0.4758591651916504
kodim07.png,High-Texture/Detail,0.05,4,36.23040981905262,0.9847926608904768,0.017694950103759766,36.93710421992258,0.9872945620084579,0.015369653701782227,30.908476514645464,0.965806414513395,1.7065165042877197,39.092516532273514,0.9886135385515223,2.622042417526245,35.65345371347669,0.9828387283771366,0.5888586044311523,35.44204056610427,0.9820917732006006,0.5476205348968506,35.62919953011368,0.9832818108602379,0.4787116050720215
kodim08.png,Urban/Structures,0.01,2,38.167992244495224,0.9954628631475481,0.005313873291015625,38.75842020662306,0.996153704608361,0.004613637924194336,34.579325198454065,0.992630230281101,0.49106645584106445,40.18624524029618,0.9960845798712036,2.5912258625030518,36.82005241168128,0.9939266588784804,0.18543076515197754,36.7384745253903,0.993922168111769,0.14752888679504395,37.136211040667376,0.9944608302813284,0.12839961051940918
kodim08.png,Urban/Structures,0.01,4,38.57842231629625,0.9945831256059434,0.00494074821472168,38.93443182214564,0.9949639864279888,0.0045320987701416016,34.279456495251864,0.9913134253411663,0.3896980285644531,41.65198355230871,0.9964920664347078,2.5839755535125732,38.123956153985205,0.9940216636280046,0.17525744438171387,37.91364112105363,0.9938575574942036,0.13211727142333984,38.11409426859994,0.9941553869082228,0.10950803756713867
kodim08.png,Urban/Structures,0.03,2,33.44713235634932,0.9873457821084025,0.01205897331237793,34.36555604662154,0.9895634294338199,0.010140419006347656,28.895371028982755,0.9758687150470097,1.0560081005096436,35.88319679892287,0.9906942554074573,2.5650060176849365,32.99872323926599,0.9859631243622212,0.369037389755249,32.96758590142134,0.9859040196294918,0.3697831630706787,32.8227628888638,0.9856981124309668,0.2839236259460449
kodim08.png,Urban/Structures,0.03,4,33.175585531707206,0.984591523119084,0.011038064956665039,33.70673054137721,0.9859814036456164,0.013263940811157227,29.19050221271421,0.9772090714770517,1.2642464637756348,36.51399285008595,0.9895041185285391,3.345583915710449,32.604189159912934,0.9822349150498445,0.4491274356842041,32.57684049316792,0.9822801490995228,0.3831920623779297,32.51262313997158,0.9825500876870779,0.37193775177001953
kodim08.png,Urban/Structures,0.05,2,31.515964146361547,0.9792912680466649,0.02410888671875,32.28886902380092,0.9824073964033392,0.01740884780883789,26.696189734142663,0.9601779597144092,2.0440256595611572,33.95439323586285,0.9837620591695707,2.8760993480682373,30.796497489221913,0.9761076888848789,0.6041486263275146,30.83714353233858,0.9762314436047176,0.5679938793182373,30.711307027844633,0.9764496750796771,0.468919038772583
kodim08.png,Urban/Structures,0.05,4,31.173823115510395,0.9773893091801743,0.015180349349975586,31.74516607378537,0.9795750691724053,0.014135599136352539,26.397580171294525,0.9605746355356416,1.610563039779663,33.9617102489117,0.9842421883775164,2.5965638160705566,30.684448823192817,0.9750070360090358,0.5614194869995117,30.582050548715607,0.9746047755945835,0.5269243717193604,30.578984169971722,0.9749780539604513,0.4438021183013916
